
Full Report
epoch=1900
numDocs=2478
numTokens=6091
numWords=870
numTopics=15

TOPIC 0  (total count=391)
SYMBOL             WORD    COUNT   PROB          Z
DOC 709
TOPIC    COUNT    PROB
----------------------
   12        2   0.600

best(12) plan(12) 

DOC 710
TOPIC    COUNT    PROB
----------------------
   12        2   0.382
   14        2   0.382

sounded(12) plan(12) doubt(14) simply(14) 

DOC 711
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
   12        1   0.314

difficulty(3) idea(12) 

DOC 712
TOPIC    COUNT    PROB
----------------------
    2        1   0.200
    4        1   0.200
   11        1   0.200
   12        1   0.200

set(2) while(11) anxiously(4) among(12) 

DOC 713
TOPIC    COUNT    PROB
----------------------
   10        2   0.600

trees(10) sharp(10) 

DOC 714
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

hurry(14) 

DOC 715
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

puppy(14) 

DOC 716
TOPIC    COUNT    PROB
----------------------
    8        2   0.600

paw(8) trying(8) 

DOC 717
TOPIC    COUNT    PROB
----------------------
   10        2   0.600

tried(10) hard(10) 

DOC 718
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

frightened(3) 

DOC 719
TOPIC    COUNT    PROB
----------------------
    2        1   0.200
    6        1   0.200
    9        1   0.200
   14        1   0.200

hungry(9) case(6) likely(14) eat(2) 

DOC 720
TOPIC    COUNT    PROB
----------------------



DOC 721
TOPIC    COUNT    PROB
----------------------
   14        4   0.745

hardly(14) picked(14) bit(14) stick(14) 

DOC 722
TOPIC    COUNT    PROB
----------------------
    4        2   0.323
   14        2   0.323
    3        1   0.169

held(4) puppy(14) puppy(14) jumped(4) air(3) 

DOC 723
TOPIC    COUNT    PROB
----------------------
    4        2   0.467
   13        1   0.244

feet(4) delight(13) stick(4) 

DOC 724
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
    5        1   0.314

believe(5) behind(2) 

DOC 725
TOPIC    COUNT    PROB
----------------------
    7        2   0.382
    8        2   0.382

keep(8) being(8) run(7) appeared(7) 

DOC 726
TOPIC    COUNT    PROB
----------------------
    7        2   0.382
   14        2   0.382

side(7) puppy(14) another(7) stick(14) 

DOC 727
TOPIC    COUNT    PROB
----------------------
   14        2   0.467
    7        1   0.244

hurry(14) hold(7) thinking(14) 

DOC 728
TOPIC    COUNT    PROB
----------------------
   10        2   0.382
   11        2   0.382

having(10) game(11) play(10) expecting(11) 

DOC 729
TOPIC    COUNT    PROB
----------------------
    4        1   0.244
   10        1   0.244
   11        1   0.244

under(10) feet(4) ran(11) 

DOC 730
TOPIC    COUNT    PROB
----------------------
   14        2   0.382
   11        1   0.200
   12        1   0.200

puppy(14) short(11) stick(14) running(12) 

DOC 731
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

each(9) 

DOC 732
TOPIC    COUNT    PROB
----------------------
   11        3   0.689

while(11) till(11) sat(11) 

DOC 733
TOPIC    COUNT    PROB
----------------------
    4        2   0.323
    7        2   0.323
    9        1   0.169

tongue(7) hanging(4) mouth(7) half(4) shut(9) 

DOC 734
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    6        1   0.244
    7        1   0.244

opportunity(7) making(0) escape(6) 

DOC 735
TOPIC    COUNT    PROB
----------------------
   11        3   0.477
    1        1   0.169
    2        1   0.169

set(2) ran(11) till(11) tired(1) breath(11) 

DOC 736
TOPIC    COUNT    PROB
----------------------
    4        1   0.200
   11        1   0.200
   12        1   0.200
   14        1   0.200

till(11) puppy(14) sounded(12) distance(4) 

DOC 737
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

puppy(14) 

DOC 738
TOPIC    COUNT    PROB
----------------------
   10        1   0.314
   11        1   0.314

against(10) rest(11) 

DOC 739
TOPIC    COUNT    PROB
----------------------
   12        2   0.600

leaves(12) liked(12) 

DOC 740
TOPIC    COUNT    PROB
----------------------
    0        2   0.467
   10        1   0.244

size(0) nearly(0) forgotten(10) 

DOC 741
TOPIC    COUNT    PROB
----------------------
    7        2   0.600

grow(7) managed(7) 

DOC 742
TOPIC    COUNT    PROB
----------------------
    2        4   0.631
    8        1   0.169

suppose(8) ought(2) eat(2) drink(2) something(2) 

DOC 743
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

question(2) 

DOC 744
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    5        1   0.314

question(5) certainly(0) 

DOC 745
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
   10        1   0.314

grass(10) anything(1) 

DOC 746
TOPIC    COUNT    PROB
----------------------
    2        2   0.467
   10        1   0.244

eat(2) drink(2) under(10) 

DOC 747
TOPIC    COUNT    PROB
----------------------
    5        3   0.477
   13        2   0.323

mushroom(13) growing(13) near(5) same(5) height(5) 

DOC 748
TOPIC    COUNT    PROB
----------------------
   10        3   0.689

under(10) both(10) sides(10) 

DOC 749
TOPIC    COUNT    PROB
----------------------
    0        1   0.440

behind(0) 

DOC 750
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

top(2) 

DOC 751
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   11        1   0.314

peeped(11) edge(9) 

DOC 752
TOPIC    COUNT    PROB
----------------------
    5        3   0.564
   13        1   0.200

mushroom(13) immediately(5) met(5) those(5) 

DOC 753
TOPIC    COUNT    PROB
----------------------
    2        2   0.323
    4        2   0.323
    0        1   0.169

sitting(0) top(2) arms(4) folded(4) quietly(2) 

DOC 754
TOPIC    COUNT    PROB
----------------------
    7        5   0.785

hookah(7) taking(7) notice(7) anything(7) else(7) 

DOC 755
TOPIC    COUNT    PROB
----------------------



DOC 756
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   11        1   0.314

each(9) silence(11) 

DOC 757
TOPIC    COUNT    PROB
----------------------
    7        3   0.689

took(7) hookah(7) mouth(7) 

DOC 758
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

sleepy(2) 

DOC 759
TOPIC    COUNT    PROB
----------------------



DOC 760
TOPIC    COUNT    PROB
----------------------
    4        1   0.314
   11        1   0.314

opening(4) conversation(11) 

DOC 761
TOPIC    COUNT    PROB
----------------------
    8        2   0.323
    3        1   0.169
   12        1   0.169
   14        1   0.169

rather(8) hardly(14) sir(8) present(3) least(12) 

DOC 762
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

morning(8) 

DOC 763
TOPIC    COUNT    PROB
----------------------
    2        2   0.382
   13        2   0.382

changed(2) several(2) times(13) since(13) 

DOC 764
TOPIC    COUNT    PROB
----------------------
   12        2   0.600

mean(12) explain(12) 

DOC 765
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

yourself(14) 

DOC 766
TOPIC    COUNT    PROB
----------------------
    8        2   0.467
   12        1   0.244

explain(12) afraid(8) sir(8) 

DOC 767
TOPIC    COUNT    PROB
----------------------



DOC 768
TOPIC    COUNT    PROB
----------------------



DOC 769
TOPIC    COUNT    PROB
----------------------
    8        1   0.314
   14        1   0.314

afraid(8) politely(14) 

DOC 770
TOPIC    COUNT    PROB
----------------------
   14        2   0.382
    1        1   0.200
    8        1   0.200

understand(14) begin(1) being(8) many(14) 

DOC 771
TOPIC    COUNT    PROB
----------------------
    4        1   0.314
   11        1   0.314

different(11) confusing(4) 

DOC 772
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

isn(6) 

DOC 773
TOPIC    COUNT    PROB
----------------------
   12        1   0.314
   14        1   0.314

perhaps(14) haven(12) 

DOC 774
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

turn(6) 

DOC 775
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

feel(2) 

DOC 776
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

queer(3) 

DOC 777
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

bit(14) 

DOC 778
TOPIC    COUNT    PROB
----------------------
   14        2   0.467
   11        1   0.244

perhaps(14) may(14) different(11) 

DOC 779
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
    3        1   0.314

feel(2) queer(3) 

DOC 780
TOPIC    COUNT    PROB
----------------------



DOC 781
TOPIC    COUNT    PROB
----------------------
    1        1   0.244
    3        1   0.244
   11        1   0.244

brought(3) beginning(1) conversation(11) 

DOC 782
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
    7        1   0.314

felt(3) making(7) 

DOC 783
TOPIC    COUNT    PROB
----------------------
   11        4   0.745

short(11) remarks(11) drew(11) gravely(11) 

DOC 784
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

ought(2) 

DOC 785
TOPIC    COUNT    PROB
----------------------



DOC 786
TOPIC    COUNT    PROB
----------------------
    2        2   0.467
   10        1   0.244

another(10) puzzling(2) question(2) 

DOC 787
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

reason(14) 

DOC 788
TOPIC    COUNT    PROB
----------------------
    7        1   0.244
    9        1   0.244
   10        1   0.244

mind(7) turned(9) away(10) 

DOC 789
TOPIC    COUNT    PROB
----------------------
    2        1   0.244
    6        1   0.244
   12        1   0.244

called(12) something(2) important(6) 

DOC 790
TOPIC    COUNT    PROB
----------------------



DOC 791
TOPIC    COUNT    PROB
----------------------
    2        1   0.244
    9        1   0.244
   12        1   0.244

sounded(12) certainly(2) turned(9) 

DOC 792
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
    6        1   0.314

keep(6) temper(3) 

DOC 793
TOPIC    COUNT    PROB
----------------------



DOC 794
TOPIC    COUNT    PROB
----------------------



DOC 795
TOPIC    COUNT    PROB
----------------------



DOC 796
TOPIC    COUNT    PROB
----------------------
    7        1   0.440

else(7) 

DOC 797
TOPIC    COUNT    PROB
----------------------
    2        2   0.382
   14        2   0.382

perhaps(14) something(2) worth(14) hearing(2) 

DOC 798
TOPIC    COUNT    PROB
----------------------
   10        1   0.244
   11        1   0.244
   12        1   0.244

minutes(11) away(10) speaking(12) 

DOC 799
TOPIC    COUNT    PROB
----------------------
    7        3   0.564
    4        1   0.200

arms(4) took(7) hookah(7) mouth(7) 

DOC 800
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

changed(2) 

DOC 801
TOPIC    COUNT    PROB
----------------------
    8        3   0.564
    1        1   0.200

afraid(8) am(1) sir(8) remember(8) 

DOC 802
TOPIC    COUNT    PROB
----------------------
    5        4   0.482
    4        1   0.129
    8        1   0.129
   11        1   0.129

used(5) keep(8) same(5) size(5) ten(5) minutes(11) together(4) 

DOC 803
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

remember(8) 

DOC 804
TOPIC    COUNT    PROB
----------------------
   10        2   0.600

tried(10) doth(10) 

DOC 805
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
    8        1   0.314

different(5) melancholy(8) 

DOC 806
TOPIC    COUNT    PROB
----------------------
    1        3   0.564
   14        1   0.200

repeat(14) old(1) father(1) william(1) 

DOC 807
TOPIC    COUNT    PROB
----------------------
    4        2   0.600

folded(4) hands(4) 

DOC 808
TOPIC    COUNT    PROB
----------------------
    1        5   0.785

old(1) father(1) william(1) young(1) man(1) 

DOC 809
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
    9        1   0.314

hair(3) become(9) 

DOC 810
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

stand(5) 

DOC 811
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

age(6) 

DOC 812
TOPIC    COUNT    PROB
----------------------
    1        3   0.689

youth(1) father(1) william(1) 

DOC 813
TOPIC    COUNT    PROB
----------------------



DOC 814
TOPIC    COUNT    PROB
----------------------
    6        3   0.689

perfectly(6) sure(6) none(6) 

DOC 815
TOPIC    COUNT    PROB
----------------------



DOC 816
TOPIC    COUNT    PROB
----------------------
    1        2   0.467
    8        1   0.244

old(1) youth(1) mentioned(8) 

DOC 817
TOPIC    COUNT    PROB
----------------------
   11        1   0.440

grown(11) 

DOC 818
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

turned(9) 

DOC 819
TOPIC    COUNT    PROB
----------------------
   13        1   0.314
   14        1   0.314

pray(13) reason(14) 

DOC 820
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    4        1   0.314

youth(1) shook(4) 

DOC 821
TOPIC    COUNT    PROB
----------------------
    0        1   0.440

kept(0) 

DOC 822
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

use(9) box(9) 

DOC 823
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

allow(1) 

DOC 824
TOPIC    COUNT    PROB
----------------------
    1        2   0.600

old(1) youth(1) 

DOC 825
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

anything(1) 

DOC 826
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

finished(5) 

DOC 827
TOPIC    COUNT    PROB
----------------------
   13        2   0.600

pray(13) manage(13) 

DOC 828
TOPIC    COUNT    PROB
----------------------
    1        2   0.467
    7        1   0.244

youth(1) father(1) took(7) 

DOC 829
TOPIC    COUNT    PROB
----------------------
    6        1   0.314
    9        1   0.314

each(9) case(6) 

DOC 830
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

gave(9) 

DOC 831
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
   11        1   0.314

rest(11) life(3) 

DOC 832
TOPIC    COUNT    PROB
----------------------
